date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rolling_goals,away_rolling_goals,home_rank,away_rank,home_points,away_points,rank_diff,average_rank,point_diff,is_friendly,goals_rolling_diff,target
2025-12-29,Angola,Egypt,0.0,0.0,African Cup of Nations,Agadir,Morocco,True,1.0,1.0,85.0,31.0,1281.09,1515.64,54.0,58.0,-234.55000000000018,0,0.0,0
2025-12-29,Zimbabwe,South Africa,2.0,3.0,African Cup of Nations,Marrakesh,Morocco,True,1.0,1.6,124.0,59.0,1134.99,1415.07,65.0,91.5,-280.0799999999999,0,-0.6000000000000001,0
2025-12-30,Uganda,Nigeria,1.0,3.0,African Cup of Nations,Fez,Morocco,True,1.0,2.8,90.0,39.0,1257.64,1498.02,51.0,64.5,-240.37999999999988,0,-1.7999999999999998,0
2025-12-30,Tanzania,Tunisia,1.0,1.0,African Cup of Nations,Rabat,Morocco,True,1.0,2.0,110.0,36.0,1188.24,1504.86,74.0,73.0,-316.6199999999999,0,-1.0,0
2025-12-30,Benin,Senegal,0.0,3.0,African Cup of Nations,Tangier,Morocco,True,0.4,3.2,89.0,21.0,1257.69,1620.87,68.0,55.0,-363.17999999999984,0,-2.8000000000000003,0
2025-12-30,Botswana,Congo DR,0.0,3.0,African Cup of Nations,Rabat,Morocco,True,0.4,1.0,147.0,58.0,1050.15,1416.91,89.0,102.5,-366.76,0,-0.6,0
2025-12-31,Mozambique,Cameroon,1.0,2.0,African Cup of Nations,Agadir,Morocco,True,1.2,0.8,99.0,53.0,1226.03,1458.51,46.0,76.0,-232.48000000000002,0,0.3999999999999999,0
2025-12-31,Gabon,Côte d'Ivoire,2.0,3.0,African Cup of Nations,Marrakesh,Morocco,True,1.8,1.4,84.0,33.0,1292.88,1509.12,51.0,58.5,-216.23999999999978,0,0.40000000000000013,0
2025-12-31,Equatorial Guinea,Algeria,1.0,3.0,African Cup of Nations,Rabat,Morocco,True,0.4,2.4,94.0,41.0,1250.57,1486.03,53.0,67.5,-235.46000000000004,0,-2.0,0
2025-12-31,Sudan,Burkina Faso,0.0,2.0,African Cup of Nations,Casablanca,Morocco,True,0.4,2.2,120.0,63.0,1154.5,1387.5,57.0,91.5,-233.0,0,-1.8000000000000003,0
2026-01-03,Senegal,Sudan,3.0,1.0,African Cup of Nations,Tangier,Morocco,True,3.0,0.4,21.0,120.0,1620.87,1154.5,-99.0,70.5,466.3699999999999,0,2.6,1
2026-01-03,Mali,Tunisia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True,1.8,2.2,54.0,36.0,1455.16,1504.86,18.0,45.0,-49.69999999999982,0,-0.40000000000000013,0
2026-01-04,Morocco,Tanzania,1.0,0.0,African Cup of Nations,Rabat,Morocco,False,2.4,1.2,14.0,110.0,1676.14,1188.24,-96.0,62.0,487.9000000000001,0,1.2,1
2026-01-04,South Africa,Cameroon,1.0,2.0,African Cup of Nations,Rabat,Morocco,True,2.2,0.8,59.0,53.0,1415.07,1458.51,6.0,56.0,-43.440000000000055,0,1.4000000000000001,0
2026-01-05,Egypt,Benin,3.0,1.0,African Cup of Nations,Agadir,Morocco,True,0.8,0.2,31.0,89.0,1515.64,1257.69,-58.0,60.0,257.95000000000005,0,0.6000000000000001,1
2026-01-05,Nigeria,Mozambique,4.0,0.0,African Cup of Nations,Fez,Morocco,True,2.6,1.2,39.0,99.0,1498.02,1226.03,-60.0,69.0,271.99,0,1.4000000000000001,1
2026-01-06,Algeria,Congo DR,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,2.0,1.4,41.0,58.0,1486.03,1416.91,-17.0,49.5,69.11999999999989,0,0.6000000000000001,1
2026-01-06,Côte d'Ivoire,Burkina Faso,3.0,0.0,African Cup of Nations,Marrakesh,Morocco,True,1.4,2.0,33.0,63.0,1509.12,1387.5,-30.0,48.0,121.61999999999989,0,-0.6000000000000001,1
2026-01-09,Mali,Senegal,0.0,1.0,African Cup of Nations,Tangier,Morocco,True,1.2,3.6,54.0,21.0,1455.16,1620.87,33.0,37.5,-165.7099999999998,0,-2.4000000000000004,0
2026-01-09,Morocco,Cameroon,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,2.0,1.2,14.0,53.0,1676.14,1458.51,-39.0,33.5,217.6300000000001,0,0.8,1
2026-01-10,Egypt,Côte d'Ivoire,3.0,2.0,African Cup of Nations,Agadir,Morocco,True,1.2,2.0,31.0,33.0,1515.64,1509.12,-2.0,32.0,6.520000000000209,0,-0.8,1
2026-01-10,Algeria,Nigeria,0.0,2.0,African Cup of Nations,Marrakesh,Morocco,True,1.8,2.6,41.0,39.0,1486.03,1498.02,2.0,40.0,-11.990000000000009,0,-0.8,0
2026-01-14,Morocco,Nigeria,0.0,0.0,African Cup of Nations,Rabat,Morocco,False,1.8,2.8,14.0,39.0,1676.14,1498.02,-25.0,26.5,178.12000000000012,0,-0.9999999999999998,0
2026-01-14,Senegal,Egypt,1.0,0.0,African Cup of Nations,Tangier,Morocco,True,2.2,1.8,21.0,31.0,1620.87,1515.64,-10.0,26.0,105.22999999999979,0,0.40000000000000013,1
2026-01-17,Egypt,Nigeria,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True,1.4,2.4,31.0,39.0,1515.64,1498.02,-8.0,35.0,17.62000000000012,0,-1.0,0
2026-01-18,Morocco,Senegal,3.0,0.0,African Cup of Nations,Rabat,Morocco,False,1.4,1.8,14.0,21.0,1676.14,1620.87,-7.0,17.5,55.27000000000021,0,-0.40000000000000013,1
2026-01-18,Bolivia,Panama,1.0,1.0,Friendly,Tarija,Bolivia,False,0.4,1.8,83.0,37.0,1293.76,1502.55,46.0,60.0,-208.78999999999996,1,-1.4,0
2026-01-18,Grenada,Jamaica,0.0,1.0,Friendly,St. George's,Grenada,False,3.4,1.4,173.0,61.0,946.7,1402.95,112.0,117.0,-456.25,1,2.0,0
2026-01-22,Panama,Mexico,0.0,1.0,Friendly,Panama City,Panama,False,1.8,0.8,37.0,17.0,1502.55,1635.66,20.0,27.0,-133.11000000000013,1,1.0,0
2026-01-25,Bolivia,Mexico,0.0,1.0,Friendly,Santa Cruz,Bolivia,False,0.4,0.6,83.0,17.0,1293.76,1635.66,66.0,50.0,-341.9000000000001,1,-0.19999999999999996,0
2026-01-26,Uzbekistan,China PR,2.0,2.0,Friendly,Dubai,United Arab Emirates,True,1.6,0.4,60.0,91.0,1413.06,1253.77,-31.0,75.5,159.28999999999996,1,1.2000000000000002,0
2026-02-25,Mexico,Iceland,4.0,0.0,Friendly,Querétaro,Mexico,False,0.8,1.6,17.0,71.0,1635.66,1355.75,-54.0,44.0,279.9100000000001,1,-0.8,1
2026-03-15,Bolivia,Trinidad and Tobago,3.0,0.0,Friendly,Santa Cruz,Bolivia,False,0.2,1.4,83.0,101.0,1293.76,1213.25,-18.0,92.0,80.50999999999999,1,-1.2,1
2026-03-25,Puerto Rico,Guam,4.0,0.0,FIFA Series,Bayamón,Puerto Rico,False,0.6,1.0,154.0,204.0,1021.62,821.91,-50.0,179.0,199.71000000000004,0,-0.4,1
2026-03-25,Kazakhstan,Namibia,2.0,0.0,FIFA Series,Astana,Kazakhstan,False,1.2,0.8,109.0,105.0,1193.21,1201.3,4.0,107.0,-8.089999999999918,0,0.3999999999999999,1
2026-03-25,United States Virgin Islands,American Samoa,5.0,2.0,FIFA Series,Bayamón,Puerto Rico,True,1.2,0.4,100.0,189.0,0.0,883.17,-89.0,144.5,-883.17,0,0.7999999999999999,1
2026-03-25,Bermuda,Congo DR,0.0,2.0,Friendly,Zapopan,Mexico,True,0.8,1.2,170.0,58.0,973.34,1416.91,112.0,114.0,-443.57000000000005,1,-0.3999999999999999,0
2026-03-25,Equatorial Guinea,Kyrgyz Republic,1.0,0.0,Friendly,Antalya,Turkey,True,0.6,1.6,94.0,106.0,1250.57,1201.11,-12.0,100.0,49.460000000000036,1,-1.0,1
2026-03-26,Czechia,Republic of Ireland,2.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,False,1.8,1.4,46.0,62.0,1473.19,1394.63,-16.0,54.0,78.55999999999995,0,0.40000000000000013,0
2026-03-26,Cayman Islands,British Virgin Islands,1.0,1.0,CONCACAF Series,George Town,Cayman Islands,False,1.0,1.8,195.0,208.0,857.37,790.63,-13.0,201.5,66.74000000000001,0,-0.8,0
2026-03-26,Bahamas,Anguilla,1.0,3.0,CONCACAF Series,George Town,Cayman Islands,True,0.6,0.4,205.0,209.0,817.25,782.08,-4.0,207.0,35.16999999999996,0,0.19999999999999996,0
2026-03-26,Bonaire,St Vincent and the Grenadines,3.0,1.0,CONCACAF Series,Rincon,Bonaire,False,0.8,2.4,100.0,174.0,0.0,945.8,-74.0,137.0,-945.8,0,-1.5999999999999999,1
2026-03-26,Saint Martin,Barbados,3.0,1.0,CONCACAF Series,Rincon,Bonaire,True,1.2,1.0,100.0,175.0,0.0,944.1,-75.0,137.5,-944.1,0,0.19999999999999996,1
2026-03-26,Dominican Republic,El Salvador,2.0,2.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,False,0.4,0.2,146.0,80.0,1057.75,1307.04,66.0,113.0,-249.28999999999996,0,0.2,0
2026-03-26,Martinique,Cuba,2.0,2.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True,0.0,1.0,100.0,165.0,0.0,991.73,-65.0,132.5,-991.73,0,-1.0,0
2026-03-26,Tanzania,Liechtenstein,0.0,1.0,FIFA Series,Kigali,Rwanda,True,1.2,0.2,110.0,203.0,1188.24,827.19,-93.0,156.5,361.04999999999995,0,1.0,0
2026-03-26,Aruba,Macau,4.0,1.0,FIFA Series,Kigali,Rwanda,True,1.2,0.2,194.0,193.0,868.4,871.52,1.0,193.5,-3.1200000000000045,0,1.0,1
2026-03-26,Denmark,North Macedonia,4.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,3.2,1.4,20.0,72.0,1621.7,1351.18,-52.0,46.0,270.52,0,1.8000000000000003,1
2026-03-26,Turkey,Romania,1.0,0.0,FIFA World Cup qualification,Istanbul,Turkey,False,2.8,2.6,100.0,45.0,0.0,1481.4,55.0,72.5,-1481.4,0,0.19999999999999973,1
2026-03-26,Slovakia,Kosovo,3.0,4.0,FIFA World Cup qualification,Bratislava,Slovakia,False,0.8,1.2,42.0,104.0,1485.89,1205.96,-62.0,73.0,279.93000000000006,0,-0.3999999999999999,0
2026-03-26,Cyprus,Belarus,0.0,1.0,Friendly,Nicosia,Cyprus,False,2.0,0.6,123.0,97.0,1137.06,1229.07,26.0,110.0,-92.00999999999999,1,1.4,0
2026-03-26,Poland,Albania,2.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,2.0,1.4,30.0,67.0,1525.08,1377.91,-37.0,48.5,147.16999999999985,0,0.6000000000000001,1
2026-03-26,Wales,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,2.0,2.2,29.0,75.0,1526.53,1332.39,-46.0,52.0,194.13999999999987,0,-0.20000000000000018,0
2026-03-26,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Bergamo,Italy,False,2.8,0.8,10.0,73.0,1726.31,1339.64,-63.0,41.5,386.66999999999985,0,1.9999999999999998,1
2026-03-26,Bolivia,Suriname,2.0,1.0,FIFA World Cup qualification,Guadalupe,Mexico,True,0.8,1.8,83.0,138.0,1293.76,1094.39,-55.0,110.5,199.3699999999999,0,-1.0,1
2026-03-26,New Caledonia,Jamaica,0.0,1.0,FIFA World Cup qualification,Zapopan,Mexico,True,1.8,1.2,160.0,61.0,1008.92,1402.95,99.0,110.5,-394.0300000000001,0,0.6000000000000001,0
2026-03-26,Vietnam,Bangladesh,3.0,0.0,Friendly,Hanoi,Vietnam,False,2.2,1.4,116.0,186.0,1161.38,896.71,-70.0,151.0,264.6700000000001,1,0.8000000000000003,1
2026-03-26,Moldova,Lithuania,0.0,2.0,Friendly,Chișinău,Moldova,False,0.8,0.6,149.0,139.0,1042.81,1090.89,10.0,144.0,-48.080000000000155,1,0.20000000000000007,0
2026-03-26,Georgia,Israel,2.0,2.0,Friendly,Tbilisi,Georgia,False,1.0,1.6,66.0,79.0,1378.22,1307.8,-13.0,72.5,70.42000000000007,1,-0.6000000000000001,0
2026-03-26,Colombia,Croatia,1.0,2.0,Friendly,Orlando,United States,True,3.0,2.6,9.0,12.0,1738.72,1699.6,-3.0,10.5,39.12000000000012,1,0.3999999999999999,0
2026-03-26,Brazil,France,1.0,2.0,Friendly,Foxborough,United States,True,2.0,2.8,5.0,2.0,1772.02,1851.92,3.0,3.5,-79.90000000000009,1,-0.7999999999999998,0
2026-03-26,Ukraine,Sweden,1.0,3.0,FIFA World Cup qualification,Valencia,Spain,True,2.0,0.4,24.0,28.0,1548.29,1528.18,-4.0,26.0,20.1099999999999,0,1.6,0
2026-03-27,Azerbaijan,St Lucia,6.0,1.0,FIFA Series,Sumgait,Azerbaijan,False,0.6,0.8,113.0,164.0,1173.15,997.86,-51.0,138.5,175.29000000000008,0,-0.20000000000000007,1
2026-03-27,Australia,Cameroon,1.0,0.0,FIFA Series,Sydney,Australia,False,1.0,1.2,25.0,53.0,1544.3,1458.51,-28.0,39.0,85.78999999999996,0,-0.19999999999999996,1
2026-03-27,Costa Rica,Jordan,2.0,2.0,Friendly,Antalya,Turkey,True,1.4,2.0,50.0,68.0,1466.08,1377.52,-18.0,59.0,88.55999999999995,1,-0.6000000000000001,0
2026-03-27,IR Iran,Nigeria,1.0,2.0,Friendly,Antalya,Turkey,True,1.2,1.8,19.0,39.0,1622.92,1498.02,-20.0,29.0,124.90000000000009,1,-0.6000000000000001,0
2026-03-27,Solomon Islands,Bulgaria,2.0,10.0,FIFA Series,Jakarta,Indonesia,True,1.6,0.6,144.0,81.0,1064.11,1302.68,63.0,112.5,-238.57000000000016,0,1.0,0
2026-03-27,China PR,Curaçao,2.0,0.0,FIFA Series,Sydney,Australia,True,0.6,2.6,91.0,88.0,1253.77,1261.38,3.0,89.5,-7.610000000000127,0,-2.0,1
2026-03-27,Indonesia,St Kitts and Nevis,4.0,0.0,FIFA Series,Jakarta,Indonesia,False,1.6,2.2,129.0,141.0,1124.17,1068.25,-12.0,135.0,55.92000000000007,0,-0.6000000000000001,1
2026-03-27,Guyana,Dominica,2.0,0.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True,1.8,1.2,156.0,181.0,1019.99,916.73,-25.0,168.5,103.25999999999999,0,0.6000000000000001,1
2026-03-27,New Zealand,Finland,0.0,2.0,FIFA Series,Auckland,New Zealand,False,0.6,1.4,103.0,64.0,1199.04,1384.36,39.0,83.5,-185.31999999999994,0,-0.7999999999999999,0
2026-03-27,Kenya,Estonia,1.0,1.0,FIFA Series,Kigali,Rwanda,True,1.4,1.4,102.0,122.0,1208.96,1140.39,-20.0,112.0,68.56999999999994,0,0.0,0
2026-03-27,Venezuela,Trinidad and Tobago,4.0,1.0,FIFA Series,Tashkent,Uzbekistan,True,0.8,1.4,40.0,101.0,1488.56,1213.25,-61.0,70.5,275.30999999999995,0,-0.5999999999999999,1
2026-03-27,Uzbekistan,Gabon,3.0,1.0,FIFA Series,Tashkent,Uzbekistan,False,1.4,1.4,60.0,84.0,1413.06,1292.88,-24.0,72.0,120.17999999999984,0,0.0,1
2026-03-27,Belize,Sint Maarten,2.0,3.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True,1.6,1.0,182.0,100.0,913.42,0.0,82.0,141.0,913.42,0,0.6000000000000001,0
2026-03-27,Chile,Cabo Verde,4.0,2.0,FIFA Series,Auckland,New Zealand,True,1.2,1.6,49.0,65.0,1467.98,1379.17,-16.0,57.0,88.80999999999995,0,-0.40000000000000013,1
2026-03-27,Switzerland,Germany,3.0,4.0,Friendly,Basel,Switzerland,False,2.0,3.2,15.0,13.0,1641.0,1692.19,2.0,14.0,-51.190000000000055,1,-1.2000000000000002,0
2026-03-27,Rwanda,Grenada,4.0,0.0,FIFA Series,Kigali,Rwanda,False,0.2,3.0,130.0,173.0,1123.32,946.7,-43.0,151.5,176.6199999999999,0,-2.8,1
2026-03-27,Spain,Serbia,3.0,0.0,Friendly,Villarreal,Spain,False,3.6,1.0,3.0,35.0,1836.42,1505.08,-32.0,19.0,331.34000000000015,1,2.6,1
2026-03-27,Algeria,Guatemala,7.0,0.0,Friendly,Genoa,Switzerland,True,1.6,1.6,41.0,107.0,1486.03,1200.43,-66.0,74.0,285.5999999999999,1,0.0,1
2026-03-27,Argentina,Mauritania,2.0,1.0,Friendly,Buenos Aires,Argentina,False,2.4,0.2,1.0,112.0,1889.02,1179.04,-111.0,56.5,709.98,1,2.1999999999999997,1
2026-03-27,Austria,Ghana,5.0,1.0,Friendly,Vienna,Austria,False,3.0,1.4,22.0,70.0,1580.37,1360.43,-48.0,46.0,219.93999999999983,1,1.6,1
2026-03-27,England,Uruguay,1.0,1.0,Friendly,London,England,False,3.4,0.8,4.0,11.0,1817.28,1701.34,-7.0,7.5,115.94000000000005,1,2.5999999999999996,0
2026-03-27,Greece,Paraguay,0.0,1.0,Friendly,Athens,Greece,False,1.0,1.2,48.0,57.0,1469.18,1423.98,-9.0,52.5,45.200000000000045,1,-0.19999999999999996,0
2026-03-27,Guinea,Togo,2.0,2.0,"Morocco, Capital of African Football",Rabat,Morocco,True,1.4,0.2,82.0,119.0,1298.3,1158.81,-37.0,100.5,139.49,0,1.2,0
2026-03-27,Russia,Nicaragua,3.0,1.0,Friendly,Krasnodar,Russia,False,2.0,0.6,34.0,131.0,1508.73,1118.04,-97.0,82.5,390.69000000000005,1,1.4,1
2026-03-27,Libya,Niger,0.0,0.0,"Morocco, Capital of African Football",Casablanca,Morocco,True,1.2,1.6,121.0,127.0,1153.97,1132.39,-6.0,124.0,21.579999999999927,0,-0.40000000000000013,0
2026-03-27,Montenegro,Andorra,2.0,0.0,Friendly,Podgorica,Montenegro,False,1.2,0.6,74.0,169.0,1332.68,981.7,-95.0,121.5,350.98,1,0.6,1
2026-03-27,Morocco,Ecuador,1.0,1.0,Friendly,Madrid,Spain,True,1.8,1.0,14.0,27.0,1676.14,1535.43,-13.0,20.5,140.71000000000004,1,0.8,0
2026-03-27,Netherlands,Norway,2.0,1.0,Friendly,Amsterdam,Netherlands,False,3.2,5.0,7.0,47.0,1759.95,1472.16,-40.0,27.0,287.78999999999996,1,-1.7999999999999998,1
2026-03-27,Saudi Arabia,Egypt,0.0,4.0,Friendly,Jeddah,Saudi Arabia,False,1.4,1.2,56.0,31.0,1433.16,1515.64,25.0,43.5,-82.48000000000002,1,0.19999999999999996,0
2026-03-27,South Africa,Panama,1.0,1.0,Friendly,Durban,South Africa,False,1.8,1.6,59.0,37.0,1415.07,1502.55,22.0,48.0,-87.48000000000002,1,0.19999999999999996,0
2026-03-27,Liberia,Benin,0.0,1.0,"Morocco, Capital of African Football",Casablanca,Morocco,True,1.2,0.4,143.0,89.0,1064.97,1257.69,54.0,116.0,-192.72000000000003,0,0.7999999999999999,0
2026-03-28,United States,Belgium,2.0,5.0,Friendly,Atlanta,United States,False,2.4,3.6,100.0,6.0,0.0,1768.14,94.0,53.0,-1768.14,1,-1.2000000000000002,0
2026-03-28,Puerto Rico,United States Virgin Islands,2.0,0.0,FIFA Series,Bayamón,Puerto Rico,False,1.4,2.2,154.0,100.0,1021.62,0.0,54.0,127.0,1021.62,0,-0.8000000000000003,1
2026-03-28,American Samoa,Guam,0.0,6.0,FIFA Series,Bayamón,Puerto Rico,True,0.8,1.0,189.0,204.0,883.17,821.91,-15.0,196.5,61.25999999999999,0,-0.19999999999999996,0
2026-03-28,Namibia,Comoros,0.0,0.0,FIFA Series,Astana,Kazakhstan,True,0.2,0.4,105.0,118.0,1201.3,1159.64,-13.0,111.5,41.659999999999854,0,-0.2,0
2026-03-28,Botswana,Zimbabwe,0.0,3.0,Mukuru 4 Nations,Francistown,Botswana,False,0.4,1.4,147.0,124.0,1050.15,1134.99,23.0,135.5,-84.83999999999992,0,-0.9999999999999999,0
2026-03-28,Kyrgyz Republic,Madagascar,2.0,5.0,Friendly,Antalya,Turkey,True,1.2,2.0,106.0,108.0,1201.11,1196.56,-2.0,107.0,4.5499999999999545,1,-0.8,0
2026-03-28,Senegal,Peru,2.0,0.0,Friendly,Paris,France,True,1.6,0.6,21.0,43.0,1620.87,1483.2,-22.0,32.0,137.66999999999985,1,1.0,1
2026-03-28,Haiti,Tunisia,0.0,1.0,Friendly,Toronto,Canada,True,1.8,2.0,86.0,36.0,1278.56,1504.86,50.0,61.0,-226.29999999999995,1,-0.19999999999999996,0
2026-03-28,San Marino,Faroe Islands,1.0,2.0,Friendly,Serravalle,San Marino,False,0.4,1.8,210.0,140.0,746.05,1089.51,70.0,175.0,-343.46000000000004,1,-1.4,0
2026-03-28,Mexico,Portugal,0.0,0.0,Friendly,Mexico City,Mexico,False,1.4,3.0,17.0,8.0,1635.66,1752.14,9.0,12.5,-116.48000000000002,1,-1.6,0
2026-03-28,Côte d'Ivoire,Korea Republic,4.0,0.0,Friendly,Milton Keynes,England,True,2.0,1.4,33.0,23.0,1509.12,1572.61,10.0,28.0,-63.49000000000001,1,0.6000000000000001,1
2026-03-28,Hungary,Slovenia,1.0,0.0,Friendly,Budapest,Hungary,False,1.8,0.2,32.0,51.0,1511.06,1462.98,-19.0,41.5,48.07999999999993,1,1.6,1
2026-03-28,Canada,Iceland,2.0,2.0,Friendly,Toronto,Canada,False,0.6,1.4,38.0,71.0,1502.31,1355.75,-33.0,54.5,146.55999999999995,1,-0.7999999999999999,0
2026-03-28,Burkina Faso,Guinea-Bissau,5.0,0.0,Friendly,Ouagadougou,Burkina Faso,False,1.4,0.6,63.0,115.0,1387.5,1166.02,-52.0,89.0,221.48000000000002,1,0.7999999999999999,1
2026-03-28,Scotland,Japan,0.0,1.0,Friendly,Glasgow,Scotland,False,2.6,2.0,52.0,16.0,1461.75,1639.6,36.0,34.0,-177.8499999999999,1,0.6000000000000001,0
2026-03-29,Dominican Republic,Cuba,1.0,1.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,False,0.8,1.4,146.0,165.0,1057.75,991.73,-19.0,155.5,66.01999999999998,0,-0.5999999999999999,0
2026-03-29,British Virgin Islands,Anguilla,4.0,0.0,CONCACAF Series,George Town,Cayman Islands,True,2.0,1.0,208.0,209.0,790.63,782.08,-1.0,208.5,8.549999999999955,0,1.0,1
2026-03-29,Bonaire,Saint Martin,0.0,3.0,CONCACAF Series,Rincon,Bonaire,False,1.4,1.2,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0,0.19999999999999996,0
2026-03-29,Cayman Islands,Bahamas,1.0,0.0,CONCACAF Series,George Town,Cayman Islands,False,1.2,0.4,195.0,205.0,857.37,817.25,-10.0,200.0,40.120000000000005,0,0.7999999999999999,1
2026-03-29,Martinique,El Salvador,0.0,1.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True,0.4,0.4,100.0,80.0,0.0,1307.04,20.0,90.0,-1307.04,0,0.0,0
2026-03-29,Barbados,St Vincent and the Grenadines,2.0,3.0,CONCACAF Series,Rincon,Bonaire,True,1.2,2.4,175.0,174.0,944.1,945.8,1.0,174.5,-1.6999999999999318,0,-1.2,0
2026-03-29,Macau,Tanzania,0.0,6.0,FIFA Series,Kigali,Rwanda,True,0.4,0.6,193.0,110.0,871.52,1188.24,83.0,151.5,-316.72,0,-0.19999999999999996,0
2026-03-29,Lithuania,Georgia,0.0,2.0,Friendly,Kaunas,Lithuania,False,0.6,0.8,139.0,66.0,1090.89,1378.22,73.0,102.5,-287.3299999999999,1,-0.20000000000000007,0
2026-03-29,Colombia,France,1.0,3.0,Friendly,Landover,United States,True,2.0,2.8,9.0,2.0,1738.72,1851.92,7.0,5.5,-113.20000000000005,1,-0.7999999999999998,0
2026-03-29,Armenia,Belarus,1.0,2.0,Friendly,Yerevan,Armenia,False,0.6,0.8,96.0,97.0,1230.43,1229.07,-1.0,96.5,1.3600000000001273,1,-0.20000000000000007,0
2026-03-29,Aruba,Liechtenstein,4.0,1.0,FIFA Series,Kigali,Rwanda,True,1.6,0.4,194.0,203.0,868.4,827.19,-9.0,198.5,41.20999999999992,0,1.2000000000000002,1
2026-03-30,Dominica,Sint Maarten,0.0,0.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True,1.2,1.4,181.0,100.0,916.73,0.0,81.0,140.5,916.73,0,-0.19999999999999996,0
2026-03-30,Guyana,Belize,3.0,1.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True,2.2,1.8,156.0,182.0,1019.99,913.42,-26.0,169.0,106.57000000000005,0,0.40000000000000013,1
2026-03-30,Uzbekistan,Venezuela,0.0,0.0,FIFA Series,Tashkent,Uzbekistan,False,1.6,1.6,60.0,40.0,1413.06,1488.56,20.0,50.0,-75.5,0,0.0,0
2026-03-30,Gabon,Trinidad and Tobago,2.0,2.0,FIFA Series,Tashkent,Uzbekistan,True,1.2,1.0,84.0,101.0,1292.88,1213.25,-17.0,92.5,79.63000000000011,0,0.19999999999999996,0
2026-03-30,Grenada,Kenya,0.0,3.0,FIFA Series,Kigali,Rwanda,True,1.8,1.4,173.0,102.0,946.7,1208.96,71.0,137.5,-262.26,0,0.40000000000000013,0
2026-03-30,New Zealand,Chile,4.0,1.0,FIFA Series,Auckland,New Zealand,False,0.4,2.0,103.0,49.0,1199.04,1467.98,54.0,76.0,-268.94000000000005,0,-1.6,1
2026-03-30,Rwanda,Estonia,2.0,0.0,FIFA Series,Kigali,Rwanda,False,1.0,1.6,130.0,122.0,1123.32,1140.39,8.0,126.0,-17.070000000000164,0,-0.6000000000000001,1
2026-03-30,Indonesia,Bulgaria,0.0,1.0,FIFA Series,Jakarta,Indonesia,False,2.4,2.6,129.0,81.0,1124.17,1302.68,48.0,105.0,-178.51,0,-0.20000000000000018,0
2026-03-30,St Kitts and Nevis,Solomon Islands,4.0,2.0,FIFA Series,Jakarta,Indonesia,True,1.8,1.2,141.0,144.0,1068.25,1064.11,-3.0,142.5,4.1400000000001,0,0.6000000000000001,1
2026-03-30,Azerbaijan,Sierra Leone,1.0,1.0,FIFA Series,Sumgait,Azerbaijan,False,1.6,1.0,113.0,125.0,1173.15,1134.26,-12.0,119.0,38.8900000000001,0,0.6000000000000001,0
2026-03-30,Germany,Ghana,2.0,1.0,Friendly,Stuttgart,Germany,False,3.4,1.4,13.0,70.0,1692.19,1360.43,-57.0,41.5,331.76,1,2.0,1
2026-03-30,Cyprus,Moldova,3.0,2.0,Friendly,Nicosia,Cyprus,False,1.6,0.6,123.0,149.0,1137.06,1042.81,-26.0,136.0,94.25,1,1.0,1
2026-03-30,Cabo Verde,Finland,1.0,1.0,FIFA Series,Auckland,New Zealand,True,1.8,1.6,65.0,64.0,1379.17,1384.36,1.0,64.5,-5.189999999999827,0,0.19999999999999996,0
2026-03-31,Ukraine,Albania,1.0,0.0,Friendly,Valencia,Spain,True,2.0,1.4,24.0,67.0,1548.29,1377.91,-43.0,45.5,170.37999999999988,1,0.6000000000000001,1
2026-03-31,San Marino,Andorra,0.0,0.0,Friendly,Serravalle,San Marino,False,0.4,0.6,210.0,169.0,746.05,981.7,41.0,189.5,-235.6500000000001,1,-0.19999999999999996,0
2026-03-31,Republic of Ireland,North Macedonia,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,1.6,0.4,62.0,72.0,1394.63,1351.18,-10.0,67.0,43.450000000000045,1,1.2000000000000002,0
2026-03-31,Senegal,The Gambia,3.0,1.0,Friendly,Diamniadio,Senegal,False,1.4,3.4,21.0,135.0,1620.87,1109.05,-114.0,78.0,511.81999999999994,1,-2.0,1
2026-03-31,Serbia,Saudi Arabia,2.0,1.0,Friendly,Backa Topola,Serbia,False,1.0,1.0,35.0,56.0,1505.08,1433.16,-21.0,45.5,71.91999999999985,1,0.0,1
